lineage	count
d_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacteraceae;g_Thermacetogenium;s_Thermacetogenium phaeum	79
d_Eukaryota;p_Imbricatea;o_Thaumatomonadida	29
d_Eukaryota;p_Discosea;c_Flabellinia;f_Vannellidae	38
d_Eukaryota;p_Discosea;c_Flabellinia;f_Vannellidae;g_Paravannella;s_Paravannella minima	37
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Beloniformes;f_Adrianichthyidae	129
d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfuromonadales;f_Desulfuromonadaceae;g_Desulfuromonas;s_Desulfuromonas acetoxidans	27
d_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacteraceae;g_Thermacetogenium	79
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Zygnemophyceae;o_Desmidiales;f_Closteriaceae;g_Closterium	767
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Zygnemophyceae;o_Desmidiales;f_Closteriaceae	783
d_Bacteria;p_Cyanobacteria;o_Nostocales;f_Nostocaceae;g_Anabaena;s_Anabaena sp. XPORK15F	5899
d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Staphylococcaceae;g_Macrococcus;s_Macrococcus caseolyticus	40
d_Eukaryota;p_Discosea;c_Flabellinia;f_Vannellidae;g_Paravannella	37
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Beloniformes;f_Adrianichthyidae;g_Oryzias	129
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Beloniformes	129
d_Eukaryota;o_Jakobida;f_Histionidae;g_Histiona;s_Histiona aroides	46
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Nemaliales;f_Liagoraceae;g_Yamadaella	237
d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Aneurinibacillus;s_Aneurinibacillus migulanus	24
d_Archaea;p_Euryarchaeota;c_Halobacteria;o_Halobacteriales;f_Halococcaceae;g_Halococcus	387
d_Eukaryota;p_Apicomplexa;c_Aconoidasida;o_Piroplasmida;f_Theileriidae;g_Theileria;s_Theileria parva	25
d_Archaea;p_Euryarchaeota;c_Halobacteria;o_Halobacteriales;f_Halococcaceae	387
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Boletales;f_Serpulaceae;g_Serpula;s_Serpula lacrymans	113
d_Eukaryota;k_Viridiplantae;p_Chlorophyta;c_Ulvophyceae;o_Ulvales;f_Ulvaceae;g_Pseudoneochloris;s_Pseudoneochloris marina	30
d_Eukaryota;k_Viridiplantae;p_Chlorophyta;c_Trebouxiophyceae;o_Prasiolales;f_Prasiolaceae;g_Prasiola	26
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Nemaliales;f_Liagoraceae;g_Yamadaella;s_Yamadaella caenomyce	237
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Boletales;f_Serpulaceae;g_Serpula	118
d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Nitrosomonadales;f_Sulfuricellaceae;g_Sulfuriferula;s_Sulfuriferula nivalis	347
d_Eukaryota;k_Viridiplantae;p_Chlorophyta;c_Trebouxiophyceae;o_Prasiolales;f_Prasiolaceae;g_Prasiola;s_Prasiola crispa	26
d_Eukaryota;k_Metazoa;p_Mollusca;c_Cephalopoda;o_Octopoda;f_Octopodidae;g_Octopus;s_Octopus sinensis	62
d_Eukaryota;k_Viridiplantae;p_Chlorophyta;c_Ulvophyceae;o_Ulvales;f_Ulvaceae;g_Pseudoneochloris	30
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Boletales;f_Serpulaceae	118
d_Eukaryota;k_Metazoa;p_Xenacoelomorpha;o_Acoela;f_Isodiametridae;g_Isodiametra;s_Isodiametra pulchra	38
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Insecta;o_Orthoptera;f_Tettigoniidae	33
d_Eukaryota;k_Metazoa;p_Xenacoelomorpha;o_Acoela;f_Isodiametridae;g_Isodiametra	38
d_Eukaryota;k_Metazoa;p_Xenacoelomorpha;o_Acoela;f_Isodiametridae	38
d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Limosilactobacillus;s_Lactobacillus mucosae	114
d_Bacteria;p_Firmicutes;c_Clostridia;o_Halanaerobiales;f_Halanaerobiaceae;g_Halothermothrix;s_Halothermothrix orenii	129
d_Eukaryota;o_Jakobida;f_Histionidae;g_Histiona	46
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Ustilaginomycetes;o_Ustilaginales;f_Ustilaginaceae;g_Anthracocystis;s_Anthracocystis panici-leucophaei	15
d_Eukaryota;k_Metazoa;p_Mollusca;c_Bivalvia;o_Veneroida;f_Mactridae;g_Spisula	18
d_Eukaryota;k_Metazoa;p_Echinodermata;c_Asteroidea;o_Forcipulatida	102
d_Eukaryota;p_Apicomplexa;c_Aconoidasida;o_Piroplasmida;f_Babesiidae;g_Babesia;s_Babesia bovis	47
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Didelphimorphia	53
d_Viruses;k_Orthornavirae;p_Pisuviricota;c_Stelpaviricetes;o_Patatavirales	11
d_Eukaryota;k_Viridiplantae;p_Chlorophyta;c_Palmophyllophyceae;o_Palmophyllales	22
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Ostracoda;o_Podocopida	19
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Klebsormidiophyceae;o_Klebsormidiales	79
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Perissodactyla;f_Equidae	62
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Lagomorpha	25
d_Eukaryota;p_Ciliophora;c_Litostomatea;o_Cyclotrichida;f_Mesodiniidae;g_Mesodinium;s_Mesodinium rubrum	14
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Ostracoda	47
d_Bacteria;p_Proteobacteria;c_Oligoflexia;o_Oligoflexales;f_Pseudobacteriovoracaceae;g_Pseudobacteriovorax	39
d_Eukaryota;k_Metazoa;p_Echinodermata;c_Asteroidea;o_Forcipulatida;f_Asteriidae	102
d_Eukaryota;k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Trichocomaceae;g_Talaromyces;s_Talaromyces atroroseus	55
d_Eukaryota;p_Ciliophora;c_Litostomatea;o_Cyclotrichida;f_Mesodiniidae;g_Mesodinium	40
d_Bacteria;p_Proteobacteria;c_Oligoflexia;o_Oligoflexales	39
d_Eukaryota;k_Fungi;p_Microsporidia;g_Antonospora;s_Antonospora locustae	40
d_Eukaryota;k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Pleosporaceae;g_Alternaria;s_Alternaria alternata	381
d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Yersiniaceae;g_Yersinia;s_Yersinia entomophaga	127
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Pinopsida;o_Cupressales;f_Taxaceae	33
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Klebsormidiophyceae	79
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Klebsormidiophyceae;o_Klebsormidiales;f_Klebsormidiaceae	56
d_Eukaryota;k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Didymellaceae;g_Macroventuria;s_Macroventuria anomochaeta	38
d_Eukaryota;k_Metazoa;p_Mollusca;c_Bivalvia;o_Veneroida;f_Mactridae	18
d_Eukaryota;k_Metazoa;p_Echinodermata;c_Asteroidea;o_Forcipulatida;f_Asteriidae;g_Asterias;s_Asterias rubens	102
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Didelphimorphia;f_Didelphidae	53
d_Bacteria;p_Cyanobacteria;o_Spirulinales;f_Spirulinaceae	466
d_Eukaryota;c_Oomycota;o_Pythiales;f_Pythiaceae;g_Globisporangium;s_Globisporangium ultimum	53
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Proboscidea	10
d_Eukaryota;p_Picozoa;c_Picomonadea;o_Picomonadida	9
d_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter;s_Methanobrevibacter smithii	29
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Nemaliales;f_Liagoraceae;g_Trichogloeopsis;s_Trichogloeopsis pedicellata	17
d_Eukaryota;k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Onygenales;f_Ajellomycetaceae;g_Histoplasma	22
d_Eukaryota;k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Onygenales;f_Ajellomycetaceae;g_Histoplasma;s_Histoplasma capsulatum	22
d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Ectothiorhodospiraceae;g_Halorhodospira;s_Halorhodospira halochloris	68
d_Bacteria;p_Proteobacteria;c_Oligoflexia;o_Oligoflexales;f_Pseudobacteriovoracaceae	39
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Palmariales;f_Palmariaceae	55
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Palmariales	55
d_Bacteria;p_Cyanobacteria;o_Spirulinales;f_Spirulinaceae;g_Spirulina	466
d_Eukaryota;p_Haptista;c_Haptophyta;o_Coccolithales;f_Hymenomonadaceae;g_Ochrosphaera	15
d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Psychrobacter;s_Psychrobacter okhotskensis	64
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Lagomorpha;f_Ochotonidae	11
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Insecta;o_Hymenoptera;f_Apidae;g_Bombus;s_Bombus terrestris	43
d_Eukaryota;k_Fungi;p_Ascomycota;c_Lecanoromycetes;o_Lecanorales;f_Parmeliaceae	11
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Palmariales;f_Palmariaceae;g_Palmaria	55
d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Microbacteriaceae;g_Pseudoclavibacter;s_Pseudoclavibacter alba	238
d_Eukaryota;k_Metazoa;p_Mollusca;c_Gastropoda;o_Stylommatophora	67
d_Eukaryota;k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Debaryomycetaceae;g_Debaryomyces;s_Debaryomyces hansenii	63
d_Eukaryota;c_Dinophyceae;o_Gonyaulacales;f_Gonyaulacaceae;g_Alexandrium;s_Alexandrium tamarense	42
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Didelphimorphia;f_Didelphidae;g_Monodelphis	53
d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Leuconostocaceae;g_Leuconostoc;s_Leuconostoc mesenteroides	168
d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Corynebacteriales;f_Nocardiaceae;g_Nocardia;s_Nocardia nova	356
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Nemaliales;f_Liagoraceae;g_Trichogloeopsis	17
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Ostracoda;o_Podocopida;f_Cyprididae;g_Cypridopsis	17
d_Eukaryota;k_Fungi;p_Zoopagomycota;c_Entomophthoromycetes;o_Entomophthorales;f_Ancylistaceae	23
d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cyclobacteriaceae;g_Echinicola;s_Echinicola vietnamensis	203
d_Eukaryota;p_Ciliophora;c_Litostomatea;o_Cyclotrichida;f_Mesodiniidae;g_Askenasia;s_Askenasia sp. LWW2010032604	25
d_Bacteria;p_Thermotogae;c_Thermotogae;o_Mesoaciditogales	22
d_Eukaryota;p_Picozoa;c_Picomonadea	9
d_Eukaryota;p_Cercozoa;c_Thecofilosea;o_Cryomonadida	4
d_Eukaryota;p_Rhodophyta;c_Compsopogonophyceae;o_Erythropeltidales;f_Erythrotrichiaceae;g_Erythrotrichia	34
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Exobasidiomycetes;o_Microstromatales;g_Pseudomicrostroma;s_Pseudomicrostroma glucosiphilum	83
d_Archaea;p_Candidatus Thorarchaeota	26
d_Bacteria;p_Thermotogae;c_Thermotogae;o_Mesoaciditogales;f_Mesoaciditogaceae;g_Athalassotoga;s_Athalassotoga saccharophila	22
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Ceramiales;f_Rhodomelaceae;g_Melanothamnus;s_Melanothamnus japonicus	26
d_Bacteria;p_Proteobacteria;c_Oligoflexia;o_Oligoflexales;f_Pseudobacteriovoracaceae;g_Pseudobacteriovorax;s_Pseudobacteriovorax antillogorgiicola	39
d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Dyadobacter;s_Dyadobacter fermentans	201
d_Bacteria;p_Cyanobacteria;o_Spirulinales	466
d_Eukaryota;p_Ciliophora;c_Spirotrichea;o_Stichotrichida;f_Amphisiellidae	15
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Ceramiales;f_Rhodomelaceae;g_Melanothamnus	26
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Marchantiopsida	79
d_Eukaryota;k_Metazoa;p_Echinodermata;c_Asteroidea;o_Forcipulatida;f_Asteriidae;g_Asterias	102
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Lagomorpha;f_Ochotonidae;g_Ochotona	11
d_Bacteria;p_Thermotogae;c_Thermotogae;o_Mesoaciditogales;f_Mesoaciditogaceae	22
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Lagomorpha;f_Ochotonidae;g_Ochotona;s_Ochotona princeps	11
d_Eukaryota;k_Metazoa;p_Mollusca;c_Bivalvia;o_Veneroida;f_Mactridae;g_Spisula;s_Spisula solidissima	18
d_Eukaryota;p_Haptista;c_Haptophyta;o_Coccolithales;f_Hymenomonadaceae;g_Ochrosphaera;s_Ochrosphaera neapolitana	15
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Exobasidiomycetes;o_Microstromatales;g_Pseudomicrostroma	83
d_Eukaryota;k_Fungi;p_Zoopagomycota;c_Entomophthoromycetes;o_Entomophthorales;f_Ancylistaceae;g_Conidiobolus	23
d_Eukaryota;k_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Onygenales;f_Ajellomycetaceae	56
d_Eukaryota;k_Fungi;p_Zoopagomycota;c_Entomophthoromycetes;o_Entomophthorales;f_Ancylistaceae;g_Conidiobolus;s_Conidiobolus coronatus	18
d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Morganellaceae;g_Proteus;s_Proteus genomosp. 6	508
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Gracilariales;f_Gracilariaceae;g_Agarophyton	16
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Perissodactyla	74
d_Eukaryota;p_Ciliophora;c_Spirotrichea;o_Stichotrichida	27
d_Viruses;k_Orthornavirae;p_Pisuviricota;c_Stelpaviricetes;o_Patatavirales;f_Potyviridae	11
d_Eukaryota;k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Didymellaceae;g_Macroventuria	38
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Klebsormidiophyceae;o_Klebsormidiales;f_Klebsormidiaceae;g_Klebsormidium;s_Klebsormidium flaccidum	19
d_Eukaryota;p_Ciliophora;c_Litostomatea;o_Cyclotrichida;f_Mesodiniidae;g_Askenasia	31
d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Oxalobacteraceae;g_Massilia;s_Massilia sp. UMI-21	209
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Ostracoda;o_Podocopida;f_Cyprididae;g_Cypridopsis;s_Cypridopsis vidua	17
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Klebsormidiophyceae;o_Klebsormidiales;f_Klebsormidiaceae;g_Klebsormidium	45
d_Eukaryota;p_Rhodophyta;c_Compsopogonophyceae;o_Erythropeltidales;f_Erythrotrichiaceae;g_Erythrotrichia;s_Erythrotrichia carnea	34
d_Eukaryota;k_Viridiplantae;p_Chlorophyta;c_Palmophyllophyceae;o_Palmophyllales;f_Palmophyllaceae	22
d_Archaea;p_Candidatus Thorarchaeota;s_Candidatus Thorarchaeota archaeon	26
d_Bacteria;p_Thermotogae;c_Thermotogae;o_Mesoaciditogales;f_Mesoaciditogaceae;g_Athalassotoga	22
d_Eukaryota;p_Apicomplexa;c_Aconoidasida;o_Piroplasmida;f_Babesiidae;g_Babesia;s_Babesia sp. Xinjiang	25
d_Eukaryota;k_Fungi;p_Microsporidia;g_Antonospora	40
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Cichliformes;f_Cichlidae;g_Oreochromis	37
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Perissodactyla;f_Equidae;g_Equus	62
d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cyclobacteriaceae;g_Echinicola	203
d_Eukaryota;c_Eustigmatophyceae;s_Eustigmatophyceae sp. Chic 10/23 P-6w	19006
d_Eukaryota;p_Haptista;c_Haptophyta;o_Coccolithales;f_Hymenomonadaceae	15
d_Eukaryota;p_Rhodophyta;c_Compsopogonophyceae;o_Erythropeltidales;f_Erythrotrichiaceae	36
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Macroscelidea	5
d_Bacteria;p_Cyanobacteria;o_Oscillatoriales;f_Oscillatoriaceae;g_Lyngbya;s_Lyngbya aestuarii	1618
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Didelphimorphia;f_Didelphidae;g_Monodelphis;s_Monodelphis domestica	53
d_Eukaryota;p_Rhodophyta;c_Compsopogonophyceae;o_Erythropeltidales	36
d_Archaea;p_Euryarchaeota;c_Halobacteria;o_Halobacteriales;f_Halococcaceae;g_Halococcus;s_Halococcus hamelinensis	326
d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Morganellaceae;g_Providencia;s_Providencia heimbachae	22
d_Eukaryota;c_Dinophyceae;o_Gymnodiniales;f_Gymnodiniaceae;g_Nusuttodinium	16
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Ostracoda;o_Podocopida;f_Cyprididae	17
d_Viruses;k_Bamfordvirae;p_Nucleocytoviricota;c_Megaviricetes;o_Pimascovirales;f_Iridoviridae;s_Erythrocytic necrosis virus	360
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Rodentia;f_Muridae;g_Rattus;s_Rattus rattus	120
d_Eukaryota;k_Metazoa;p_Annelida;c_Polychaeta;o_Phyllodocida	86
d_Bacteria;p_Chlorobi;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobaculum;s_Chlorobaculum limnaeum	17
d_Eukaryota;c_Bigyra;o_Bicosoecida;f_Siluaniidae	58
d_Eukaryota;k_Metazoa;p_Arthropoda;c_Pycnogonida;o_Pantopoda;f_Endeidae;g_Endeis	30
d_Eukaryota;k_Metazoa;p_Chordata;c_Amphibia;o_Gymnophiona;f_Rhinatrematidae;g_Rhinatrema;s_Rhinatrema bivittatum	19
d_Bacteria;p_Deferribacteres;c_Deferribacteres;o_Deferribacterales;f_Deferribacteraceae;g_Calditerrivibrio;s_Calditerrivibrio nitroreducens	244
d_Eukaryota;p_Ciliophora;c_Spirotrichea;o_Choreotrichida;f_Strombidinopsidae	11
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Magnoliopsida;o_Saxifragales;f_Crassulaceae;g_Rhodiola;s_Rhodiola fastigiata	40
d_Eukaryota;k_Fungi;p_Zoopagomycota;c_Kickxellomycetes;o_Kickxellales	6
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Cypriniformes;f_Cyprinidae;g_Sinocyclocheilus;s_Sinocyclocheilus anshuiensis	12
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Dasyuromorphia	17
d_Eukaryota;k_Metazoa;p_Porifera;c_Hexactinellida;o_Lyssacinosida	34
d_Bacteria;p_Deferribacteres;c_Deferribacteres;o_Deferribacterales;f_Deferribacteraceae;g_Calditerrivibrio	244
d_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium;s_Methanobacterium ivanovii	12
d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_Anaplasmataceae;g_Ehrlichia;s_Ehrlichia chaffeensis	47
d_Eukaryota;k_Metazoa;p_Chordata;o_Crocodylia;f_Alligatoridae	66
d_Eukaryota;o_Sticholonchida;f_Sticholonchidae	18
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Polytrichopsida	3
d_Eukaryota;k_Metazoa;p_Mollusca;c_Gastropoda;o_Littorinimorpha;f_Littorinidae;g_Littorina	180
d_Eukaryota;c_Bigyra;o_Bicosoecida;g_Cafileria;s_Cafileria marina	119
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Cryptococcaceae;g_Kwoniella;s_Kwoniella shandongensis	141
d_Eukaryota;k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Metschnikowiaceae;g_Clavispora;s_Clavispora lusitaniae	184
d_Eukaryota;p_Bacillariophyta;c_Coscinodiscophyceae;o_Thalassiosirales;f_Stephanodiscaceae;g_Cyclotella;s_Cyclotella cryptica	317
d_Eukaryota;p_Endomyxa;c_Phytomyxea;o_Plasmodiophorida;f_Plasmodiophoridae;g_Plasmodiophora	13
d_Eukaryota;p_Rhodophyta;c_Florideophyceae;o_Ceramiales;f_Ceramiaceae;g_Griffithsia;s_Griffithsia japonica	203
d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Sporosarcina;s_Sporosarcina psychrophila	22
d_Eukaryota;k_Metazoa;p_Chordata;c_Mammalia;o_Diprotodontia;f_Macropodidae;g_Notamacropus;s_Notamacropus eugenii	17
d_Eukaryota;p_Parabasalia;o_Tritrichomonadida	25
d_Eukaryota;k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Leptosphaeriaceae;g_Leptosphaeria;s_Leptosphaeria maculans	142
d_Eukaryota;k_Metazoa;p_Annelida;c_Polychaeta;o_Phyllodocida;f_Nereididae;g_Platynereis	74
d_Eukaryota;k_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Cystofilobasidiales	30
d_Eukaryota;c_Dinophyceae;o_Syndiniales;f_Syndiniaceae;g_Hematodinium	17
d_Eukaryota;p_Parabasalia;o_Tritrichomonadida;f_Tritrichomonadidae;g_Tritrichomonas	21
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Cyprinodontiformes;f_Poeciliidae;g_Xiphophorus	116
d_Eukaryota;k_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Phaffomycetaceae;g_Cyberlindnera;s_Cyberlindnera fabianii	54
d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Planococcus;s_Planococcus sp. MB-3u-03	40
d_Eukaryota;k_Viridiplantae;p_Chlorophyta;c_Ulvophyceae;o_Bryopsidales;f_Codiaceae;g_Codium;s_Codium simulans	40
d_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Spirochaetales;f_Spirochaetaceae;g_Treponema;s_Treponema medium	34
d_Eukaryota;k_Viridiplantae;p_Chlorophyta;c_Ulvophyceae;o_Ignatiales;f_Ignatiaceae;g_Pseudocharacium;s_Pseudocharacium americanum	48
d_Eukaryota;p_Foraminifera;o_Rotaliida;f_Buliminidae;g_Globobulimina	54
d_Eukaryota;k_Metazoa;p_Mollusca;c_Bivalvia;o_Myoida	20
d_Eukaryota;k_Fungi;p_Chytridiomycota;c_Neocallimastigomycetes;o_Neocallimastigales;f_Neocallimastigaceae;g_Orpinomyces	40
d_Eukaryota;k_Metazoa;p_Porifera;c_Hexactinellida;o_Lyssacinosida;f_Rossellidae	33
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Polypodiopsida;o_Equisetales	89
d_Eukaryota;k_Fungi;p_Zoopagomycota;c_Harpellomycetes;o_Harpellales;f_Legeriomycetaceae;g_Zancudomyces	14
d_Bacteria;p_Cyanobacteria;o_Spirulinales;f_Spirulinaceae;g_Spirulina;s_Spirulina sp. EEW11	162
d_Eukaryota;k_Fungi;p_Ascomycota;c_Dothideomycetes;o_Tubeufiales	4
d_Eukaryota;k_Fungi;p_Chytridiomycota;c_Neocallimastigomycetes;o_Neocallimastigales;f_Neocallimastigaceae;g_Orpinomyces;s_Orpinomyces joyonii	39
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Magnoliopsida;o_Saxifragales;f_Crassulaceae	41
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Zygnemophyceae;o_Desmidiales;f_Closteriaceae;g_Closterium;s_Closterium baillyanum	736
d_Eukaryota;k_Metazoa;p_Porifera;c_Demospongiae;o_Chondrillida	8
d_Eukaryota;k_Fungi;p_Ascomycota;c_Leotiomycetes;f_Myxotrichaceae	29
d_Eukaryota;p_Foraminifera;o_Rotaliida;f_Buliminidae	75
d_Eukaryota;k_Metazoa;p_Chordata;c_Actinopteri;o_Cypriniformes;f_Cyprinidae;g_Sinocyclocheilus;s_Sinocyclocheilus rhinocerous	49
d_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium;s_Methanobacterium formicicum	29
d_Eukaryota;k_Viridiplantae;p_Streptophyta;c_Polytrichopsida;o_Polytrichales	3
d_Eukaryota;p_Fornicata;o_Diplomonadida;f_Hexamitidae;g_Spironucleus;s_Spironucleus salmonicida	18
d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Propionibacteriales;f_Nocardioidaceae;g_Kribbella;s_Kribbella alba	61
d_Eukaryota;p_Bacillariophyta;c_Mediophyceae;o_Hemiaulales;f_Hemiaulaceae;g_Hemiaulus;s_Hemiaulus sp. HK123	11
d_Eukaryota;p_Endomyxa;c_Phytomyxea;o_Plasmodiophorida;f_Plasmodiophoridae;g_Plasmodiophora;s_Plasmodiophora brassicae	13
d_Eukaryota;k_Metazoa;p_Porifera;c_Demospongiae;o_Poecilosclerida	11
d_Eukaryota;k_Metazoa;p_Cnidaria;c_Scyphozoa;o_Rhizostomeae	14
d_Eukaryota;k_Metazoa;p_Mollusca;c_Gastropoda;o_Littorinimorpha	272
d_Eukaryota;k_Metazoa;p_Porifera;c_Demospongiae;o_Dendroceratida;f_Halisarcidae	60
d_Eukaryota;k_Metazoa;p_Porifera;c_Demospongiae;o_Spongillida	873
d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Propionibacteriales;f_Propionibacteriaceae;g_Cutibacterium;s_Cutibacterium avidum	32
d_Bacteria;p_Verrucomicrobia;c_Opitutae;o_Opitutales;f_Opitutaceae;g_Opitutus;s_Opitutus sp. VeGlc2	209
d_Eukaryota;k_Viridiplantae;p_Chlorophyta;c_Chlorophyceae;o_Sphaeropleales;f_Hydrodictyaceae;g_Hydrodictyon;s_Hydrodictyon reticulatum	68
d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Rhodanobacteraceae;g_Dyella;s_Dyella jiangningensis	12
d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Delftia;s_Delftia sp. HT23	126
